StoreID,Region,MonthlySpend,StoreSizeIndex,Age,IncomeK,DaysSinceLastPurchase,Device,Promo,EmailTouch,PaidSearchClick,Converted,Revenue
S17,South,105046,0.8714287779481898,36,58.5,59,Desktop,1,1,0,1,45.79
S06,West,147767,1.1289722927208916,31,36.9,46,Mobile,0,0,1,0,27.12
S16,Midwest,144167,0.21868859672901295,26,78.6,15,Mobile,1,1,0,1,41.29
S18,Midwest,125549,0.22359554877468227,61,64.4,83,Desktop,1,0,0,0,39.43
S20,Northeast,109173,0.06757906948889146,44,53.6,52,Mobile,1,1,0,0,98.8
S13,Northeast,87819,-0.6655097072886943,45,62.3,24,Desktop,0,1,1,1,35.11
S13,Northeast,87819,-0.6655097072886943,49,92.8,28,Desktop,1,1,1,1,63.89
S21,Northeast,135987,0.28911939868998415,47,45.9,109,Mobile,1,1,1,1,30.24
S23,West,107293,-1.4571558198556664,33,49.5,17,Desktop,1,0,0,0,14.97
S25,Northeast,78146,-0.4703726542927955,41,95.5,113,Mobile,0,0,0,0,18.59
S11,South,75351,0.7432541712034423,35,69.7,36,Desktop,1,1,0,1,47.05
S13,Northeast,87819,-0.6655097072886943,43,82.7,38,Desktop,1,1,0,1,30.33
S10,South,113304,0.6505927878247011,42,76.8,56,Mobile,1,1,0,1,27.28
S16,Midwest,144167,0.21868859672901295,33,67.2,11,Mobile,0,0,0,0,26.25
S04,Northeast,140518,-0.8137727282478777,22,60.3,52,Desktop,0,0,0,0,17.63
S13,Northeast,87819,-0.6655097072886943,40,86.3,73,Mobile,0,0,0,0,13.31
S06,West,147767,1.1289722927208916,36,93.6,31,Mobile,0,0,0,1,21.01
S16,Midwest,144167,0.21868859672901295,18,91.9,43,Desktop,1,1,1,0,52.61
S26,Midwest,137044,-0.6388778482433419,44,41.9,156,Mobile,1,1,0,0,22.01
S30,Northeast,135629,0.9682783545914808,50,96.7,78,Mobile,1,1,0,0,30.83
S14,West,137401,0.23216132306671977,68,60.1,21,Tablet,0,0,0,0,48.3
S02,South,108279,-0.4064150163846156,33,51.4,29,Desktop,0,1,0,0,29.06
S07,Northeast,107795,-0.11394745765487507,32,64.3,36,Desktop,0,0,1,0,15.19
S04,Northeast,140518,-0.8137727282478777,25,86.3,82,Mobile,0,1,0,1,29.52
S23,West,107293,-1.4571558198556664,41,79.9,21,Tablet,1,1,0,1,51.06
S30,Northeast,135629,0.9682783545914808,40,62.4,68,Mobile,0,1,1,1,38.52
S17,South,105046,0.8714287779481898,28,86.4,69,Mobile,0,0,0,1,10.35
S06,West,147767,1.1289722927208916,36,71.1,45,Mobile,1,1,0,0,63.21
S01,Northeast,61100,2.1416476008704612,18,55.4,83,Desktop,0,0,0,0,72.52
S30,Northeast,135629,0.9682783545914808,49,52.4,22,Mobile,0,0,0,0,69.72
S10,South,113304,0.6505927878247011,29,77.0,95,Mobile,0,1,0,0,21.2
S04,Northeast,140518,-0.8137727282478777,38,66.2,9,Mobile,0,0,1,0,27.21
S06,West,147767,1.1289722927208916,21,37.7,21,Desktop,1,1,0,0,23.08
S08,Northeast,103818,-0.840156476962528,31,86.6,9,Mobile,0,0,0,0,36.6
S20,Northeast,109173,0.06757906948889146,35,57.4,24,Desktop,1,1,0,0,94.4
S27,South,103571,-0.27514225122668373,38,103.0,69,Mobile,0,0,0,0,19.26
S09,Midwest,150029,-0.8244812156912396,44,37.1,58,Mobile,0,1,0,0,11.75
S21,Northeast,135987,0.28911939868998415,55,64.0,52,Mobile,1,1,1,0,78.05
S02,South,108279,-0.4064150163846156,47,52.6,23,Tablet,0,0,0,0,20.14
S01,Northeast,61100,2.1416476008704612,50,46.5,42,Desktop,0,1,1,0,48.36
S02,South,108279,-0.4064150163846156,55,57.3,95,Mobile,0,0,0,0,22.24
S28,Midwest,120437,1.4949413112343959,45,107.0,24,Mobile,0,1,0,1,56.42
S18,Midwest,125549,0.22359554877468227,38,71.2,25,Mobile,0,1,0,0,24.15
S25,Northeast,78146,-0.4703726542927955,50,50.6,26,Mobile,1,1,0,1,39.5
S01,Northeast,61100,2.1416476008704612,51,27.8,50,Desktop,0,0,0,0,45.99
S01,Northeast,61100,2.1416476008704612,46,30.1,65,Mobile,0,1,0,0,16.01
S26,Midwest,137044,-0.6388778482433419,21,56.2,76,Desktop,0,1,1,1,41.38
S04,Northeast,140518,-0.8137727282478777,28,54.1,35,Mobile,0,1,1,0,31.43
S05,Midwest,144893,0.6159794225754956,35,63.1,33,Mobile,1,1,0,0,17.99
S16,Midwest,144167,0.21868859672901295,47,18.0,28,Mobile,1,0,0,1,24.88
S19,West,141896,0.6789135630718949,38,66.0,62,Mobile,1,0,0,0,87.96
S07,Northeast,107795,-0.11394745765487507,52,90.6,11,Desktop,0,0,0,1,24.54
S14,West,137401,0.23216132306671977,54,103.7,39,Mobile,0,1,0,1,69.36
S21,Northeast,135987,0.28911939868998415,52,26.3,39,Desktop,1,1,1,0,104.57
S14,West,137401,0.23216132306671977,52,50.4,69,Mobile,0,0,0,0,23.89
S12,West,80335,0.543154268305195,26,49.2,15,Mobile,0,0,0,0,12.6
S03,West,125696,-0.5122427290715373,44,71.2,73,Mobile,0,1,1,0,33.87
S14,West,137401,0.23216132306671977,31,41.2,60,Mobile,0,0,0,0,52.64
S25,Northeast,78146,-0.4703726542927955,18,105.0,134,Mobile,1,1,1,1,30.29
S19,West,141896,0.6789135630718949,35,69.0,118,Mobile,1,1,1,0,131.97
S27,South,103571,-0.27514225122668373,54,65.3,91,Tablet,1,1,0,0,22.95
S04,Northeast,140518,-0.8137727282478777,44,103.0,6,Desktop,0,1,0,1,35.05
S01,Northeast,61100,2.1416476008704612,62,67.6,16,Mobile,1,1,0,1,39.46
S17,South,105046,0.8714287779481898,40,76.8,84,Desktop,1,1,0,0,45.75
S06,West,147767,1.1289722927208916,67,51.5,38,Mobile,1,1,1,0,30.58
S18,Midwest,125549,0.22359554877468227,40,37.8,118,Desktop,0,1,0,0,73.36
S28,Midwest,120437,1.4949413112343959,38,54.6,46,Desktop,1,1,1,1,57.01
S11,South,75351,0.7432541712034423,23,116.1,68,Mobile,0,1,0,0,38.85
S17,South,105046,0.8714287779481898,51,81.9,64,Tablet,1,0,0,1,24.87
S21,Northeast,135987,0.28911939868998415,32,74.0,45,Mobile,1,0,0,0,96.19
S05,Midwest,144893,0.6159794225754956,30,46.5,85,Mobile,1,1,1,1,64.81
S27,South,103571,-0.27514225122668373,53,88.0,71,Desktop,1,1,0,0,35.51
S07,Northeast,107795,-0.11394745765487507,52,38.1,18,Desktop,0,1,0,0,28.72
S25,Northeast,78146,-0.4703726542927955,52,33.5,163,Mobile,1,1,1,0,58.47
S20,Northeast,109173,0.06757906948889146,34,55.7,16,Mobile,0,1,0,1,22.72
S05,Midwest,144893,0.6159794225754956,37,111.0,25,Mobile,1,1,1,0,29.43
S22,South,96833,0.6312882258385404,37,109.8,67,Mobile,0,1,0,0,37.15
S06,West,147767,1.1289722927208916,47,58.1,59,Mobile,0,0,1,0,18.04
S18,Midwest,125549,0.22359554877468227,57,53.2,75,Mobile,1,1,0,0,49.47
S29,Midwest,136826,-0.8658311156932432,42,31.9,37,Tablet,1,1,0,1,66.31
S29,Midwest,136826,-0.8658311156932432,62,69.7,62,Desktop,0,1,0,0,79.02
S27,South,103571,-0.27514225122668373,49,71.6,26,Tablet,0,0,0,1,15.16
S15,South,124985,0.11668580914072822,35,85.4,46,Mobile,0,0,0,0,12.91
S17,South,105046,0.8714287779481898,48,88.0,109,Mobile,0,0,0,0,13.56
S10,South,113304,0.6505927878247011,58,63.7,16,Mobile,0,0,0,0,24.72
S28,Midwest,120437,1.4949413112343959,62,80.2,88,Mobile,1,1,0,0,24.43
S15,South,124985,0.11668580914072822,52,52.6,40,Desktop,0,1,1,0,22.29
S24,West,106639,-0.31967121635730134,38,79.8,22,Mobile,0,0,0,0,26.78
S11,South,75351,0.7432541712034423,35,56.8,23,Desktop,1,1,0,0,58.49
S23,West,107293,-1.4571558198556664,45,78.1,39,Mobile,0,0,1,0,7.78
S07,Northeast,107795,-0.11394745765487507,58,76.3,91,Mobile,0,1,0,0,14.81
S23,West,107293,-1.4571558198556664,43,69.5,61,Mobile,0,1,1,0,49.05
S02,South,108279,-0.4064150163846156,43,85.5,15,Mobile,0,1,0,0,40.75
S04,Northeast,140518,-0.8137727282478777,39,33.5,85,Mobile,0,1,0,0,34.38
S11,South,75351,0.7432541712034423,34,44.6,76,Tablet,1,0,1,1,47.78
S15,South,124985,0.11668580914072822,36,62.1,9,Mobile,0,1,0,0,17.15
S22,South,96833,0.6312882258385404,40,36.2,21,Mobile,1,1,0,1,45.61
S11,South,75351,0.7432541712034423,59,59.0,97,Mobile,1,1,0,0,38.67
S01,Northeast,61100,2.1416476008704612,35,59.8,45,Mobile,1,0,0,1,48.2
S10,South,113304,0.6505927878247011,39,96.8,85,Desktop,1,0,0,1,20.02
S14,West,137401,0.23216132306671977,28,71.1,5,Desktop,1,0,1,1,77.23
S17,South,105046,0.8714287779481898,47,90.6,3,Mobile,1,1,0,1,23.39
S20,Northeast,109173,0.06757906948889146,54,74.6,70,Tablet,0,1,0,1,24.94
S08,Northeast,103818,-0.840156476962528,57,56.2,28,Mobile,0,1,0,0,12.12
S19,West,141896,0.6789135630718949,40,70.9,73,Desktop,1,1,0,0,64.87
S19,West,141896,0.6789135630718949,45,84.0,85,Mobile,1,1,0,0,117.04
S24,West,106639,-0.31967121635730134,36,94.3,29,Desktop,1,0,0,0,30.06
S16,Midwest,144167,0.21868859672901295,44,65.1,42,Desktop,1,1,0,1,32.86
S25,Northeast,78146,-0.4703726542927955,42,31.8,35,Mobile,1,1,0,0,15.59
S07,Northeast,107795,-0.11394745765487507,39,30.2,29,Mobile,1,1,1,1,45.35
S22,South,96833,0.6312882258385404,40,60.8,53,Mobile,1,1,1,1,37.36
S02,South,108279,-0.4064150163846156,43,18.0,80,Mobile,0,1,0,0,33.88
S04,Northeast,140518,-0.8137727282478777,34,107.5,25,Mobile,0,0,0,0,24.73
S26,Midwest,137044,-0.6388778482433419,35,81.1,25,Mobile,0,0,0,1,11.85
S15,South,124985,0.11668580914072822,58,54.0,29,Mobile,0,0,0,0,12.63
S19,West,141896,0.6789135630718949,71,43.6,67,Mobile,0,0,1,0,47.27
S19,West,141896,0.6789135630718949,24,90.6,85,Desktop,0,1,0,0,51.18
S21,Northeast,135987,0.28911939868998415,23,43.5,35,Mobile,1,0,0,0,29.99
S08,Northeast,103818,-0.840156476962528,27,45.6,7,Mobile,0,0,1,1,17.56
S06,West,147767,1.1289722927208916,37,51.1,19,Mobile,1,1,1,1,64.48
S02,South,108279,-0.4064150163846156,49,70.5,33,Tablet,0,0,0,0,50.73
S26,Midwest,137044,-0.6388778482433419,45,81.7,22,Mobile,1,0,0,0,37.46
S07,Northeast,107795,-0.11394745765487507,40,94.2,15,Mobile,0,0,0,1,18.41
S18,Midwest,125549,0.22359554877468227,44,91.0,47,Mobile,1,1,0,0,36.94
S14,West,137401,0.23216132306671977,30,68.0,189,Mobile,1,1,0,0,47.08
S05,Midwest,144893,0.6159794225754956,35,90.5,20,Tablet,0,0,0,1,18.74
S13,Northeast,87819,-0.6655097072886943,38,53.2,53,Mobile,1,0,0,1,51.08
S03,West,125696,-0.5122427290715373,19,27.9,65,Mobile,1,1,0,0,50.21
S06,West,147767,1.1289722927208916,24,53.2,68,Mobile,1,1,0,0,34.68
S05,Midwest,144893,0.6159794225754956,25,50.3,43,Mobile,0,1,1,0,19.75
S25,Northeast,78146,-0.4703726542927955,47,54.1,15,Mobile,1,1,0,0,31.29
S18,Midwest,125549,0.22359554877468227,41,46.9,79,Mobile,0,0,1,0,14.8
S28,Midwest,120437,1.4949413112343959,45,57.9,10,Desktop,0,1,0,1,50.01
S14,West,137401,0.23216132306671977,18,81.6,40,Mobile,0,1,1,1,52.62
S07,Northeast,107795,-0.11394745765487507,20,105.7,37,Mobile,0,0,0,1,9.59
S19,West,141896,0.6789135630718949,46,30.0,17,Mobile,0,1,0,0,164.62
S28,Midwest,120437,1.4949413112343959,18,39.7,29,Desktop,1,0,0,1,62.78
S16,Midwest,144167,0.21868859672901295,53,50.6,67,Mobile,1,1,0,0,24.29
S01,Northeast,61100,2.1416476008704612,18,84.8,40,Desktop,1,1,0,1,137.39
S10,South,113304,0.6505927878247011,48,63.5,12,Desktop,0,0,0,0,22.51
S28,Midwest,120437,1.4949413112343959,27,52.1,73,Desktop,1,1,0,0,71.97
S16,Midwest,144167,0.21868859672901295,51,83.8,132,Mobile,0,1,0,0,30.27
S29,Midwest,136826,-0.8658311156932432,75,89.0,14,Desktop,0,1,0,1,65.14
S16,Midwest,144167,0.21868859672901295,18,67.6,42,Desktop,0,0,0,1,28.22
S01,Northeast,61100,2.1416476008704612,46,50.0,43,Desktop,1,1,0,1,109.71
S27,South,103571,-0.27514225122668373,18,73.9,14,Mobile,1,1,0,1,59.56
S23,West,107293,-1.4571558198556664,43,62.9,99,Mobile,0,1,0,0,18.96
S22,South,96833,0.6312882258385404,36,62.7,44,Mobile,0,0,1,0,15.45
S30,Northeast,135629,0.9682783545914808,40,56.7,81,Desktop,0,0,0,0,37.15
S06,West,147767,1.1289722927208916,27,88.3,55,Tablet,0,0,0,1,11.7
S28,Midwest,120437,1.4949413112343959,47,73.5,97,Mobile,1,0,0,1,52.76
S07,Northeast,107795,-0.11394745765487507,21,90.8,55,Tablet,0,0,0,1,12.9
S30,Northeast,135629,0.9682783545914808,53,97.4,32,Mobile,1,1,0,0,39.41
S06,West,147767,1.1289722927208916,33,78.1,63,Tablet,1,1,1,1,30.47
S17,South,105046,0.8714287779481898,21,56.9,23,Mobile,0,0,1,0,44.41
S24,West,106639,-0.31967121635730134,57,90.9,68,Desktop,1,0,0,0,10.73
S03,West,125696,-0.5122427290715373,37,78.2,20,Mobile,1,0,0,0,50.44
S03,West,125696,-0.5122427290715373,61,125.3,41,Tablet,0,0,0,0,34.67
S26,Midwest,137044,-0.6388778482433419,53,74.8,35,Mobile,1,0,1,1,40.93
S02,South,108279,-0.4064150163846156,28,83.3,52,Mobile,0,1,0,0,23.69
S19,West,141896,0.6789135630718949,37,74.4,107,Desktop,1,0,1,1,124.43
S29,Midwest,136826,-0.8658311156932432,39,65.8,28,Mobile,1,1,0,0,78.22
S19,West,141896,0.6789135630718949,56,62.3,78,Mobile,1,0,0,0,65.8
S15,South,124985,0.11668580914072822,43,74.5,99,Mobile,1,0,0,1,18.89
S13,Northeast,87819,-0.6655097072886943,40,79.5,76,Desktop,1,0,0,0,76.47
S20,Northeast,109173,0.06757906948889146,36,93.4,52,Desktop,0,1,0,0,9.55
S18,Midwest,125549,0.22359554877468227,37,74.8,50,Mobile,1,0,0,1,53.69
S16,Midwest,144167,0.21868859672901295,54,57.8,27,Desktop,1,0,0,0,37.22
S05,Midwest,144893,0.6159794225754956,38,60.8,11,Mobile,1,1,0,1,31.54
S20,Northeast,109173,0.06757906948889146,33,38.9,45,Desktop,1,1,0,0,20.59
S23,West,107293,-1.4571558198556664,31,104.5,104,Mobile,0,0,0,0,7.45
S22,South,96833,0.6312882258385404,31,56.1,114,Mobile,0,0,0,0,31.49
S03,West,125696,-0.5122427290715373,21,89.3,13,Mobile,1,0,0,0,19.4
S22,South,96833,0.6312882258385404,29,74.1,112,Mobile,1,0,1,0,59.2
S22,South,96833,0.6312882258385404,56,74.7,65,Desktop,1,1,0,1,26.56
S06,West,147767,1.1289722927208916,36,65.4,60,Mobile,0,1,0,1,29.56
S26,Midwest,137044,-0.6388778482433419,46,50.7,104,Desktop,0,0,0,0,18.21
S16,Midwest,144167,0.21868859672901295,18,46.7,85,Desktop,0,1,0,0,23.85
S15,South,124985,0.11668580914072822,45,106.0,20,Desktop,0,1,1,1,23.56
S22,South,96833,0.6312882258385404,36,70.5,24,Desktop,1,1,1,1,71.4
S16,Midwest,144167,0.21868859672901295,32,92.8,9,Tablet,1,1,0,1,58.45
S17,South,105046,0.8714287779481898,40,98.5,58,Desktop,0,1,0,0,23.49
S10,South,113304,0.6505927878247011,32,59.0,22,Desktop,0,0,0,0,34.44
S28,Midwest,120437,1.4949413112343959,18,77.3,31,Mobile,1,1,1,1,66.21
S30,Northeast,135629,0.9682783545914808,49,69.0,96,Desktop,1,0,0,0,22.21
S04,Northeast,140518,-0.8137727282478777,41,42.5,64,Desktop,0,1,0,0,39.58
S22,South,96833,0.6312882258385404,34,63.9,65,Mobile,0,0,0,0,27.32
S01,Northeast,61100,2.1416476008704612,26,80.9,161,Mobile,0,1,0,0,9.98
S12,West,80335,0.543154268305195,20,57.0,2,Mobile,0,1,1,0,57.35
S30,Northeast,135629,0.9682783545914808,41,60.9,23,Desktop,1,1,0,1,25.01
S06,West,147767,1.1289722927208916,57,64.2,35,Desktop,0,0,1,0,17.35
S12,West,80335,0.543154268305195,40,114.5,24,Mobile,0,0,0,1,47.58
S07,Northeast,107795,-0.11394745765487507,21,27.7,81,Mobile,0,0,0,0,15.1
S22,South,96833,0.6312882258385404,41,79.0,39,Tablet,0,1,1,0,32.65
S14,West,137401,0.23216132306671977,37,62.4,18,Mobile,1,1,0,1,77.57
S18,Midwest,125549,0.22359554877468227,48,53.9,55,Desktop,1,0,1,1,57.64
S29,Midwest,136826,-0.8658311156932432,45,61.9,62,Mobile,0,1,0,0,47.82
S16,Midwest,144167,0.21868859672901295,18,82.7,19,Mobile,0,0,0,0,33.45
S23,West,107293,-1.4571558198556664,45,83.9,40,Mobile,1,0,0,0,32.49
S03,West,125696,-0.5122427290715373,26,72.1,63,Mobile,1,0,1,0,14.54
S07,Northeast,107795,-0.11394745765487507,21,92.0,99,Mobile,0,1,0,0,31.64
S29,Midwest,136826,-0.8658311156932432,36,95.9,26,Mobile,0,1,0,0,48.18
S26,Midwest,137044,-0.6388778482433419,43,86.0,67,Desktop,1,1,1,0,31.63
S20,Northeast,109173,0.06757906948889146,18,56.0,29,Tablet,0,0,0,0,13.79
S12,West,80335,0.543154268305195,46,78.9,48,Desktop,1,0,1,0,45.42
S06,West,147767,1.1289722927208916,47,79.0,21,Mobile,1,1,0,1,22.06
S26,Midwest,137044,-0.6388778482433419,39,50.1,66,Mobile,0,0,1,0,42.85
S24,West,106639,-0.31967121635730134,28,33.5,89,Mobile,0,1,0,0,17.19
S08,Northeast,103818,-0.840156476962528,26,23.5,41,Desktop,1,1,0,0,8.92
S18,Midwest,125549,0.22359554877468227,50,69.5,37,Mobile,0,1,1,0,57.04
S19,West,141896,0.6789135630718949,20,74.6,35,Desktop,0,0,1,0,75.86
S15,South,124985,0.11668580914072822,51,42.0,16,Desktop,0,1,0,0,14.72
S28,Midwest,120437,1.4949413112343959,36,91.0,75,Mobile,1,1,0,1,51.58
S04,Northeast,140518,-0.8137727282478777,37,71.3,98,Mobile,1,1,0,0,59.76
S08,Northeast,103818,-0.840156476962528,18,97.7,25,Desktop,1,1,1,1,14.81
S03,West,125696,-0.5122427290715373,36,76.2,53,Desktop,0,1,1,1,41.12
S21,Northeast,135987,0.28911939868998415,45,44.5,65,Mobile,1,1,0,1,40.94
S20,Northeast,109173,0.06757906948889146,22,78.1,29,Desktop,1,0,0,0,50.36
S30,Northeast,135629,0.9682783545914808,44,82.7,114,Mobile,0,0,0,1,17.91
S17,South,105046,0.8714287779481898,39,56.0,53,Desktop,1,1,1,0,75.05
S05,Midwest,144893,0.6159794225754956,30,36.3,13,Mobile,1,0,1,1,35.16
S14,West,137401,0.23216132306671977,48,70.2,92,Desktop,0,0,0,0,31.48
S03,West,125696,-0.5122427290715373,18,46.0,42,Mobile,1,0,1,1,29.12
S21,Northeast,135987,0.28911939868998415,42,92.7,33,Desktop,0,1,0,1,74.81
S21,Northeast,135987,0.28911939868998415,57,59.0,71,Desktop,0,0,0,0,29.81
S26,Midwest,137044,-0.6388778482433419,55,105.9,30,Mobile,0,0,1,0,56.93
S11,South,75351,0.7432541712034423,43,21.3,109,Mobile,0,1,0,0,26.39
S10,South,113304,0.6505927878247011,34,71.0,94,Mobile,0,0,0,0,10.13
S03,West,125696,-0.5122427290715373,30,99.4,119,Desktop,0,1,0,0,24.92
S13,Northeast,87819,-0.6655097072886943,34,48.4,155,Desktop,1,0,0,0,27.2
S15,South,124985,0.11668580914072822,45,64.5,64,Mobile,1,0,0,1,10.26
S23,West,107293,-1.4571558198556664,28,59.1,45,Mobile,0,1,0,1,22.49
S23,West,107293,-1.4571558198556664,47,53.0,29,Desktop,1,1,0,0,29.3
S05,Midwest,144893,0.6159794225754956,64,73.4,68,Desktop,1,0,0,0,53.35
S09,Midwest,150029,-0.8244812156912396,37,39.5,153,Mobile,0,1,0,0,47.51
S16,Midwest,144167,0.21868859672901295,22,65.6,16,Desktop,1,0,0,0,111.43
S11,South,75351,0.7432541712034423,22,79.4,57,Mobile,0,0,1,0,29.32
S01,Northeast,61100,2.1416476008704612,47,63.3,13,Mobile,0,1,0,1,71.88
S26,Midwest,137044,-0.6388778482433419,37,46.0,12,Desktop,0,1,1,0,30.49
S22,South,96833,0.6312882258385404,49,90.7,100,Desktop,0,0,0,0,78.04
S16,Midwest,144167,0.21868859672901295,32,84.1,90,Mobile,0,0,0,0,18.36
S10,South,113304,0.6505927878247011,48,45.1,28,Mobile,0,1,0,0,63.87
S26,Midwest,137044,-0.6388778482433419,36,39.5,19,Mobile,1,1,0,0,76.57
S02,South,108279,-0.4064150163846156,29,47.1,122,Mobile,1,1,0,0,21.03
S14,West,137401,0.23216132306671977,33,80.0,20,Tablet,1,0,0,0,90.47
S25,Northeast,78146,-0.4703726542927955,24,74.1,15,Mobile,1,1,1,1,57.71
S29,Midwest,136826,-0.8658311156932432,62,85.4,21,Mobile,1,1,1,1,114.04
S08,Northeast,103818,-0.840156476962528,37,60.8,61,Desktop,1,1,0,0,21.1
S20,Northeast,109173,0.06757906948889146,46,47.7,169,Mobile,0,0,0,0,13.18
S06,West,147767,1.1289722927208916,32,88.2,29,Mobile,0,1,0,0,29.64
S04,Northeast,140518,-0.8137727282478777,25,55.8,99,Desktop,0,0,1,0,62.26
S11,South,75351,0.7432541712034423,35,72.1,50,Mobile,0,1,1,0,44.74
S27,South,103571,-0.27514225122668373,51,33.9,7,Mobile,1,0,0,0,27.72
S21,Northeast,135987,0.28911939868998415,32,55.5,30,Mobile,0,0,0,0,56.15
S15,South,124985,0.11668580914072822,28,90.2,90,Tablet,0,0,1,0,10.24
S09,Midwest,150029,-0.8244812156912396,40,52.2,87,Desktop,0,0,0,0,29.0
S05,Midwest,144893,0.6159794225754956,44,85.9,26,Mobile,1,1,1,0,39.54
S09,Midwest,150029,-0.8244812156912396,58,18.0,75,Mobile,0,1,0,0,51.38
S05,Midwest,144893,0.6159794225754956,42,55.7,42,Desktop,0,1,1,0,65.06
S06,West,147767,1.1289722927208916,46,64.2,59,Mobile,0,1,0,0,26.16
S21,Northeast,135987,0.28911939868998415,47,106.3,103,Mobile,0,0,1,0,35.58
S04,Northeast,140518,-0.8137727282478777,24,42.3,27,Mobile,1,1,0,0,37.7
S02,South,108279,-0.4064150163846156,26,82.8,34,Mobile,0,0,0,1,40.6
S17,South,105046,0.8714287779481898,25,91.3,104,Desktop,0,1,1,0,24.91
S09,Midwest,150029,-0.8244812156912396,22,52.1,158,Mobile,1,0,0,0,21.66
S14,West,137401,0.23216132306671977,48,59.8,83,Mobile,0,0,1,0,73.01
S05,Midwest,144893,0.6159794225754956,41,71.1,57,Desktop,1,0,0,0,52.22
S07,Northeast,107795,-0.11394745765487507,39,35.4,82,Desktop,1,1,0,1,21.2
S14,West,137401,0.23216132306671977,18,58.0,30,Mobile,0,0,0,0,20.76
S21,Northeast,135987,0.28911939868998415,63,96.1,48,Desktop,0,0,0,0,44.33
S13,Northeast,87819,-0.6655097072886943,27,79.5,12,Desktop,0,1,0,0,18.47
S17,South,105046,0.8714287779481898,63,64.6,30,Mobile,0,0,1,0,17.04
S16,Midwest,144167,0.21868859672901295,21,70.5,62,Desktop,0,0,0,0,19.35
S09,Midwest,150029,-0.8244812156912396,28,80.8,53,Desktop,1,1,0,1,74.75
S09,Midwest,150029,-0.8244812156912396,18,85.0,5,Mobile,0,1,0,1,57.63
S13,Northeast,87819,-0.6655097072886943,42,55.8,38,Desktop,0,1,0,1,93.23
S01,Northeast,61100,2.1416476008704612,25,101.8,52,Tablet,1,1,0,1,38.03
S21,Northeast,135987,0.28911939868998415,25,97.0,53,Mobile,0,0,1,0,82.84
S19,West,141896,0.6789135630718949,22,82.9,15,Mobile,1,0,0,1,110.35
S10,South,113304,0.6505927878247011,47,49.5,76,Desktop,0,1,0,0,19.9
S12,West,80335,0.543154268305195,47,45.6,144,Mobile,1,0,1,0,43.93
S10,South,113304,0.6505927878247011,60,60.8,82,Mobile,1,1,0,0,19.9
S20,Northeast,109173,0.06757906948889146,30,69.3,48,Desktop,0,1,0,0,21.93
S23,West,107293,-1.4571558198556664,41,29.1,124,Desktop,1,0,0,0,23.85
S04,Northeast,140518,-0.8137727282478777,23,78.9,30,Mobile,0,0,1,1,29.88
S13,Northeast,87819,-0.6655097072886943,34,96.3,69,Mobile,0,1,0,0,37.67
S01,Northeast,61100,2.1416476008704612,32,80.7,44,Desktop,0,1,0,1,95.57
S14,West,137401,0.23216132306671977,44,53.1,124,Tablet,0,0,0,0,70.35
S08,Northeast,103818,-0.840156476962528,50,50.5,21,Mobile,1,1,0,0,13.78
S11,South,75351,0.7432541712034423,50,74.6,21,Mobile,0,1,0,0,31.83
S14,West,137401,0.23216132306671977,28,64.6,106,Mobile,0,0,0,0,48.1
S10,South,113304,0.6505927878247011,50,77.7,66,Mobile,1,0,0,1,14.3
S12,West,80335,0.543154268305195,37,81.2,111,Mobile,0,0,1,1,26.47
S23,West,107293,-1.4571558198556664,34,92.0,23,Mobile,1,1,0,0,20.68
S25,Northeast,78146,-0.4703726542927955,29,43.1,27,Mobile,0,0,0,0,23.79
S01,Northeast,61100,2.1416476008704612,31,72.9,58,Desktop,1,0,1,1,57.53
S12,West,80335,0.543154268305195,59,60.0,13,Desktop,0,1,0,0,54.6
S26,Midwest,137044,-0.6388778482433419,42,65.8,55,Desktop,1,1,0,1,95.17
S16,Midwest,144167,0.21868859672901295,40,87.0,34,Mobile,1,1,1,1,40.93
S07,Northeast,107795,-0.11394745765487507,35,89.4,44,Desktop,1,1,0,1,49.5
S18,Midwest,125549,0.22359554877468227,67,98.8,75,Mobile,1,0,0,1,56.07
S05,Midwest,144893,0.6159794225754956,54,77.4,78,Mobile,1,0,1,0,16.33
S01,Northeast,61100,2.1416476008704612,29,65.6,139,Desktop,0,1,0,0,78.36
S19,West,141896,0.6789135630718949,35,62.4,95,Desktop,0,1,0,1,64.07
S16,Midwest,144167,0.21868859672901295,35,29.8,7,Desktop,1,1,0,1,46.49
S23,West,107293,-1.4571558198556664,40,97.5,23,Mobile,1,1,0,1,35.08
S11,South,75351,0.7432541712034423,30,60.9,25,Desktop,1,1,0,0,37.19
S26,Midwest,137044,-0.6388778482433419,43,79.1,89,Mobile,1,0,0,0,40.55
S13,Northeast,87819,-0.6655097072886943,55,82.9,127,Desktop,0,0,0,0,8.99
S23,West,107293,-1.4571558198556664,22,40.6,17,Mobile,0,0,0,0,31.14
S04,Northeast,140518,-0.8137727282478777,24,47.7,90,Desktop,0,1,1,0,38.45
S03,West,125696,-0.5122427290715373,32,102.0,48,Desktop,1,0,0,1,39.4
S24,West,106639,-0.31967121635730134,33,74.4,43,Mobile,0,0,0,0,11.4
S26,Midwest,137044,-0.6388778482433419,62,55.2,29,Desktop,0,1,0,0,31.36
S29,Midwest,136826,-0.8658311156932432,50,65.2,39,Desktop,1,1,0,0,92.73
S10,South,113304,0.6505927878247011,49,91.9,55,Mobile,0,1,0,0,15.24
